PROVID,PROVNAME,PROVIDERFIRSTNAME,PROVIDERLASTNAME,PROVNPI,PROVZIPCODE,PROVTYPECODE,PROVTYPEDESC,SPECCODE,SPECDESC,SPECROLLUPCODE,SPECROLLUPDESC,IMPLIEDSPECCODE,IMPLIEDSPECDESC,RC,MEMCOUNT,PAIDAMT
330361827,Provider - 330361827,,,,44312,F,,01,General Practice,,,IS0027,Mental Health,20,1,4793.59
330273486,Provider - 330273486,,,,11501,F,,IS0023,Hospital,,,IS0023,Hospital,7,1,4785.98
330054322,Provider - 330054322,,,,04938,F,,IS0023,Hospital,,,IS0031,Obstetrics/Gynecology,7,2,4780.92
330192740,Provider - 330192740,,,,04243,P,,16,Obstetrics/gynecology,,,IS0031,Obstetrics/Gynecology,13,2,4772.32
330544851,"CRAIG, JOY MD",,,,15213,F,,IS0023,Hospital,,,IS0027,Mental Health,7,1,4736.66
330047202,Provider - 330047202,,,,30384,F,,IS0023,Hospital,,,IS0012,Non-PBM Drug,3,1,4727.69
330251418,Provider - 330251418,,,,67218,P,,02,General surgery,,,IS0047,Vascular Surgery,13,1,4709.62
330543817,Provider - 330543817,,,~NULL,,~NULL,,IS0023,Hospital,,,IS0014,Emergency Room,3,1,4616.73
330347820,Provider - 330347820,,,,16505,F,,IS0023,Hospital,,,IS0042,Radiology,3,1,4587.82
330309161,Provider - 330309161,,,~NULL,,~NULL,,~INV,Value not defined,,,IS0002,Ambulance,4,4,4570.93
330544773,Provider - 330544773,,,,37916,P,,05,Anesthesiology,,,IS0004,Anesthesia,4,1,4568.95
330345769,Provider - 330345769,,,,16544,F,,IS0023,Hospital,,,IS0042,Radiology,13,1,4545.85
330037508,Provider - 330037508,,,,75284,F,,IS0023,Hospital,,,IS0023,Hospital,1,1,4536
330475607,Provider - 330475607,,,~NULL,,~NULL,,26,Psychiatry,,,IS0027,Mental Health,59,2,4527.29
330293987,Provider - 330293987,,,,11530,P,,16,Obstetrics/gynecology,,,IS0031,Obstetrics/Gynecology,4,1,4508.77
330007909,Provider - 330007909,,,,67214,P,,IS0028,Nephrology,,,IS0042,Radiology,15,1,4470
330544210,Provider - 330544210,,,,33143,F,,IS0023,Hospital,,,IS0012,Non-PBM Drug,55,7,4449.03
330510642,Provider - 330510642,,,~NULL,,~NULL,,16,Obstetrics/gynecology,,,IS0031,Obstetrics/Gynecology,6,3,4444.12
330007909,Provider - 330007909,,,,67214,P,,IS0028,Nephrology,,,IS0007,Cardiothoracic Surgery,2,1,4373
330007908,Provider - 330007908,,,,67214,P,,IS0028,Nephrology,,,IS0028,Nephrology,11,1,4360.44
330345712,Provider - 330345712,,,,16550,F,,IS0023,Hospital,,,IS0042,Radiology,13,1,4355.86
330014153,Provider - 330014153,,,,02241,F,,IS0023,Hospital,,,IS0023,Hospital,1,1,4349.25
330355227,Provider - 330355227,,,~NULL,,~NULL,,IS0019,Gastroenterology,,,IS0019,Gastroenterology,5,4,4342.87
330544212,Provider - 330544212,,,,30384,F,,IS0023,Hospital,,,IS0023,Hospital,2,1,4320
330491776,Provider - 330491776,,,~NULL,,~NULL,,~INV,Value not defined,,,IS0023,Hospital,1,1,4305
330425798,Provider - 330425798,,,,43697,F,,01,General Practice,,,IS0047,Vascular Surgery,6,1,4300.4
330508002,Provider - 330508002,,,~NULL,,~NULL,,11,Internal medicine,,,IS0037,Outpatient Care,53,11,4259.75
330544211,Provider - 330544211,,,,33102,F,,IS0023,Hospital,,,IS0026,Laboratory,11,1,4255.8
1023362100,"MERCY MEDICAL CENTER, INC.",,,,15905,F,,IS0023,Hospital,,,IS0006,Cardiology,12,1,4253.2
330219973,Provider - 330219973,,,,01801,F,,72,Diagnostic laboratory,,,IS0026,Laboratory,37,2,4212.88
330544183,"GOODMANSON, HAYLEY MD",,,,,F,,~NULL,Field empty,,,IS0007,Cardiothoracic Surgery,1,1,4210.8
330544211,Provider - 330544211,,,,33033,F,,IS0023,Hospital,,,IS0042,Radiology,6,4,4191.03
330393679,Provider - 330393679,,,,43302,F,,47,Independent Diagnostic Testing Facility (IDTF),,,IS0042,Radiology,18,2,4173.73
330544418,Provider - 330544418,,,,37244,F,,IS0023,Hospital,,,IS0041,Pulmonary,2,1,4164
330359054,Provider - 330359054,,,~NULL,,~NULL,,78,Cardiac surgery,,,IS0007,Cardiothoracic Surgery,1,1,4159.24
330332659,Provider - 330332659,,,,19612,F,,IS0023,Hospital,,,IS0042,Radiology,16,2,4158.16
330544209,Provider - 330544209,,,,33176,F,,IS0023,Hospital,,,IS0026,Laboratory,131,10,4097.8
330544778,Provider - 330544778,,,,45263,P,,93,Emergency medicine,,,IS0014,Emergency Room,8,1,4060.14
330544771,Provider - 330544771,,,,30384,F,,IS0023,Hospital,,,IS0033,Operating Room,2,1,4060
330506053,Provider - 330506053,,,,07724,F,,IS0023,Hospital,,,IS0023,Hospital,6,1,4005
330072584,Provider - 330072584,,,,45069,F,,AC24,Extended Care Facility,,,IS0023,Hospital,8,1,4005
330544212,Provider - 330544212,,,,30384,F,,IS0023,Hospital,,,IS0026,Laboratory,2,1,3987.6
330510845,Provider - 330510845,,,~NULL,,~NULL,,~INV,Value not defined,,,IS0002,Ambulance,10,4,3976.33
330544216,Provider - 330544216,,,,30384,P,,88,Unknown supplier/provider specialty,,,IS0042,Radiology,7,2,3958.8
330544418,Provider - 330544418,,,,37244,F,,IS0023,Hospital,,,IS0012,Non-PBM Drug,2,1,3950
330251730,Provider - 330251730,,,,77210,F,,IS0023,Hospital,,,IS0005,Blood Bank,4,1,3923.5
330494620,Provider - 330494620,,,,33744,F,,IS0023,Hospital,,,IS0032,Oncology,1,1,3915
330285737,Provider - 330285737,,,,44307,P,,02,General surgery,,,IS0023,Hospital,32,1,3885.8
330090127,Provider - 330090127,,,,10021,F,,AC24,Extended Care Facility,,,IS0023,Hospital,3,1,3871.5
1285781500,KAISER FOUNDATION HOSPITALS,,,,34741,P,,88,Unknown supplier/provider specialty,,,IS0023,Hospital,2,1,3863.18
330544291,Provider - 330544291,,,,17033,F,,01,General Practice,,,IS0042,Radiology,6,1,3848.68
330017956,Provider - 330017956,,,,31193,F,,IS0023,Hospital,,,IS0031,Obstetrics/Gynecology,4,1,3830
330029536,Provider - 330029536,,,,44190,F,,IS0023,Hospital,,,IS0026,Laboratory,14,2,3789.6
330498791,Provider - 330498791,,,~NULL,,~NULL,,83,Hematology/oncology,,,IS0023,Hospital,10,1,3782.48
330544211,Provider - 330544211,,,,33102,F,,IS0023,Hospital,,,IS0042,Radiology,11,2,3780.2
330209982,Provider - 330209982,,,,33143,P,,IS0028,Nephrology,,,IS0028,Nephrology,18,1,3775.25
1023306800,MERCY MEDICAL CENTER,,,~NULL,,~NULL,,11,Internal medicine,,,IS0037,Outpatient Care,36,10,3767.62
330544839,"LEON, AUDREY MD",,,,43271,F,,AC29,Home Health Care,,,IS0012,Non-PBM Drug,40,1,3745.42
330525172,Provider - 330525172,,,~NULL,,~NULL,,IS0006,Cardiology,,,IS0037,Outpatient Care,35,3,3745.1
330508002,Provider - 330508002,,,~NULL,,~NULL,,11,Internal medicine,,,IS0023,Hospital,17,4,3729.12
330544127,Provider - 330544127,,,,90048,F,,IS0023,Hospital,,,IS0031,Obstetrics/Gynecology,1,1,3724.78
330345753,Provider - 330345753,,,,15219,F,,IS0023,Hospital,,,IS0045,Surgery,16,1,3708.2
330345728,"JENKINS, MICAH MD",,,,16105,F,,IS0023,Hospital,,,IS0045,Surgery,20,1,3700.68
330163313,Provider - 330163313,,,,85016,P,,24,Plastic and reconstructive surgery,,,IS0034,Orthopedics,19,1,3700.43
330190025,Provider - 330190025,,,,70162,F,,AC17,Dialysis,,,IS0028,Nephrology,7,1,3660
330544839,"LEON, AUDREY MD",,,,43271,F,,01,General Practice,,,IS0042,Radiology,13,2,3642.03
330544222,Provider - 330544222,,,,27216,F,,72,Diagnostic laboratory,,,IS0026,Laboratory,393,24,3637.43
330544214,Provider - 330544214,,,,00000,~NULL,,IS0023,Hospital,,,IS0023,Hospital,11,2,3625
330510836,Provider - 330510836,,,~NULL,,~NULL,,IS0006,Cardiology,,,IS0006,Cardiology,4,2,3622.37
330522594,Provider - 330522594,,,~NULL,,~NULL,,~INV,Value not defined,,,IS0013,Durable Medical Equipment,1,1,3605
330414690,Provider - 330414690,,,,44087,F,,54,"Medical supply company (not included in 51, 52, 53)",,,IS0035,Other Supplies,86,1,3572.07
330544447,"JONES, VICTORIA MD",,,,45263,F,,IS0023,Hospital,,,IS0023,Hospital,1,1,3532.5
330332567,Provider - 330332567,,,,16601,F,,IS0023,Hospital,,,IS0023,Hospital,15,1,3518.71
330544457,Provider - 330544457,,,,45429,F,,IS0023,Hospital,,,IS0035,Other Supplies,7,1,3491.65
330255322,Provider - 330255322,,,,77210,P,,88,Unknown supplier/provider specialty,,,IS0023,Hospital,14,1,3450
330544839,"LEON, AUDREY MD",,,,44310,F,,AC29,Home Health Care,,,IS0044,Skilled Nursing Facility,25,1,3442.36
330213710,Provider - 330213710,,,,33102,P,,97,Physician Assistant (PA),,,IS0034,Orthopedics,1,1,3412.5
330026924,Provider - 330026924,,,,31192,P,,11,Internal medicine,,,IS0029,Neurology,3,1,3412
330332659,Provider - 330332659,,,,19612,F,,IS0023,Hospital,,,IS0041,Pulmonary,3,1,3377.25
330075342,Provider - 330075342,,,,75284,F,,IS0023,Hospital,,,IS0026,Laboratory,11,1,3370.57
330526234,Provider - 330526234,,,~NULL,,~NULL,,IS0038,Pathology,,,IS0026,Laboratory,1,1,3347.68
330442876,Provider - 330442876,,,~NULL,,~NULL,,IS0038,Pathology,,,IS0026,Laboratory,126,17,3339.99
330354246,Provider - 330354246,,,,63045,F,,54,"Medical supply company (not included in 51, 52, 53)",,,IS0013,Durable Medical Equipment,27,1,3339.7
330355227,Provider - 330355227,,,~NULL,,~NULL,,IS0006,Cardiology,,,IS0006,Cardiology,27,10,3338.67
330404357,Provider - 330404357,,,,44102,F,,A1,Skilled Nursing Facility (SNF),,,IS0023,Hospital,3,1,3337.27
330203481,Provider - 330203481,,,,67208,P,,89,Certified clinical nurse specialist,,,IS0044,Skilled Nursing Facility,49,1,3323.2
330488229,Provider - 330488229,,,~NULL,,~NULL,,31,"Roentgenology, radiology",,,IS0042,Radiology,51,18,3317.64
330031849,Provider - 330031849,,,,30353,F,,IS0023,Hospital,,,IS0031,Obstetrics/Gynecology,2,1,3300.1
330544837,"MAGANA, BONNIE MD",,,,44307,F,,IS0023,Hospital,,,IS0023,Hospital,4,1,3276.33
330047202,Provider - 330047202,,,,30384,F,,IS0023,Hospital,,,IS0031,Obstetrics/Gynecology,4,2,3275.08
330272228,Provider - 330272228,,,,33173,P,,05,Anesthesiology,,,IS0004,Anesthesia,2,1,3264
330490751,Provider - 330490751,,,~NULL,,~NULL,,IS0006,Cardiology,,,IS0006,Cardiology,8,4,3262.88
330544228,"FISCH, STINE MD",,,,33157,P,,16,Obstetrics/gynecology,,,IS0031,Obstetrics/Gynecology,2,1,3261.04
330430875,Provider - 330430875,,,,,F,,~NULL,Field empty,,,IS0007,Cardiothoracic Surgery,1,1,3255.17
330544851,"CRAIG, JOY MD",,,,15213,F,,IS0023,Hospital,,,IS0042,Radiology,4,1,3223.05
1003996000,REGIONAL MEDICAL CENTER BOARD,,,,15001,F,,79,Addiction medicine,,,IS0027,Mental Health,40,1,3223
330007909,Provider - 330007909,,,,67214,P,,IS0028,Nephrology,,,IS0047,Vascular Surgery,5,1,3220.25
330544741,Provider - 330544741,,,,33136,P,,IS0006,Cardiology,,,IS0045,Surgery,9,1,3216.64
330487961,Provider - 330487961,,,~NULL,,~NULL,,IS0023,Hospital,,,IS0042,Radiology,4,2,3186
330352147,Provider - 330352147,,,,15243,P,,11,Internal medicine,,,IS0006,Cardiology,20,1,3167.16
330322817,Provider - 330322817,,,,15220,P,,69,Clinical laboratory,,,IS0026,Laboratory,90,4,3146.66
330460510,Provider - 330460510,,,,44320,P,,08,Family practice,,,IS0023,Hospital,38,1,3143.23
330237507,Provider - 330237507,,,,02129,P,,16,Obstetrics/gynecology,,,IS0031,Obstetrics/Gynecology,1,1,3136.46
330088583,Provider - 330088583,,,,33309,P,,05,Anesthesiology,,,IS0004,Anesthesia,2,1,3135
330246558,Provider - 330246558,,,,33309,P,,43,Certified Registered Nurse Anesthetists (CRNA),,,IS0004,Anesthesia,2,1,3135
330544210,Provider - 330544210,,,,33143,F,,IS0023,Hospital,,,IS0041,Pulmonary,3,2,3090.56
330054322,Provider - 330054322,,,,04938,F,,IS0023,Hospital,,,IS0043,Rehabilitation Therapies,9,1,3078.7
330544793,"KREINER, HOLLY MD",,,,44122,F,,IS0023,Hospital,,,IS0045,Surgery,21,1,3072
330544447,"JONES, VICTORIA MD",,,,45263,F,,IS0023,Hospital,,,IS0033,Operating Room,2,1,3066.14
330490639,Provider - 330490639,,,~NULL,,~NULL,,IS0023,Hospital,,,IS0019,Gastroenterology,5,2,3065.2
330524048,Provider - 330524048,,,,44304,P,,IS0046,Urology,,,IS0046,Urology,9,1,3058.82
1003996000,REGIONAL MEDICAL CENTER BOARD,,,,15001,F,,49,Ambulatory surgical center,,,IS0043,Rehabilitation Therapies,1,1,3047.44
330378988,Provider - 330378988,,,,44101,P,,02,General surgery,,,IS0045,Surgery,6,1,3026.15
330511514,Provider - 330511514,,,~NULL,,~NULL,,AC36,Neonatology,,,IS0023,Hospital,21,5,3026.1
330228273,Provider - 330228273,,,,33255,F,,IS0023,Hospital,,,IS0043,Rehabilitation Therapies,2,1,3000
330487948,Provider - 330487948,,,~NULL,,~NULL,,IS0023,Hospital,,,IS0014,Emergency Room,3,2,2978.8
330512451,Provider - 330512451,,,~NULL,,~NULL,,IS0038,Pathology,,,IS0038,Pathology,10,4,2975.14
330332659,Provider - 330332659,,,,19612,F,,IS0023,Hospital,,,IS0026,Laboratory,58,2,2972.09
330086050,Provider - 330086050,,,,67202,F,,AC29,Home Health Care,,,IS0021,Home Care,43,2,2945
330544209,Provider - 330544209,,,,33102,F,,IS0023,Hospital,,,IS0026,Laboratory,5,2,2943.6
330490639,Provider - 330490639,,,~NULL,,~NULL,,IS0023,Hospital,,,IS0049,Professional Services,2,2,2939.9
330259086,Provider - 330259086,,,,04102,F,,IS0023,Hospital,,,IS0023,Hospital,3,1,2907.27
330487965,Provider - 330487965,,,~NULL,,~NULL,,05,Anesthesiology,,,IS0004,Anesthesia,3,3,2900
330439990,Provider - 330439990,,,,44212,F,,A1,Skilled Nursing Facility (SNF),,,IS0023,Hospital,6,1,2896
330507959,Provider - 330507959,,,~NULL,,~NULL,,IS0023,Hospital,,,IS0026,Laboratory,6,1,2887.12
330487948,Provider - 330487948,,,~NULL,,~NULL,,IS0023,Hospital,,,IS0027,Mental Health,4,2,2876.4
330473141,Provider - 330473141,,,~NULL,,~NULL,,16,Obstetrics/gynecology,,,IS0042,Radiology,14,2,2875.52
330544767,Provider - 330544767,,,,37244,F,,IS0023,Hospital,,,IS0042,Radiology,4,1,2875
330544840,"STONE, PETER MD",,,,44308,F,,IS0023,Hospital,,,IS0023,Hospital,19,2,2872.8
330490639,Provider - 330490639,,,~NULL,,~NULL,,IS0023,Hospital,,,IS0029,Neurology,10,5,2870.8
330334582,Provider - 330334582,,,,19610,P,,IS0011,Dermatology,,,IS0038,Pathology,6,1,2845.33
330355846,Provider - 330355846,,,,92121,F,,72,Diagnostic laboratory,,,IS0026,Laboratory,5,1,2792.27
330345942,Provider - 330345942,,,,15243,F,,IS0023,Hospital,,,IS0013,Durable Medical Equipment,2,1,2786.68
330345712,Provider - 330345712,,,,16550,F,,IS0023,Hospital,,,IS0035,Other Supplies,3,1,2778.7
330508734,Provider - 330508734,,,~NULL,,~NULL,,37,Pediatric medicine,,,IS0023,Hospital,9,5,2775
330544839,"LEON, AUDREY MD",,,,43271,F,,AC29,Home Health Care,,,IS0013,Durable Medical Equipment,6,1,2751.11
330544209,Provider - 330544209,,,,33102,F,,IS0023,Hospital,,,IS0014,Emergency Room,4,4,2745.2
330544291,Provider - 330544291,,,,17033,F,,01,General Practice,,,IS0030,Neurosurgery,1,1,2739.02
330154664,Provider - 330154664,,,,39181,F,,IS0023,Hospital,,,IS0026,Laboratory,3,1,2722.96
330361832,Provider - 330361832,,,,43271,F,,25,Physical medicine and rehabilitation,,,IS0043,Rehabilitation Therapies,30,1,2709.54
330544211,Provider - 330544211,,,,33102,F,,IS0023,Hospital,,,IS0035,Other Supplies,1,1,2675.6
330300430,Provider - 330300430,,,~NULL,,~NULL,,83,Hematology/oncology,,,IS0032,Oncology,14,1,2670.58
330510836,Provider - 330510836,,,~NULL,,~NULL,,IS0006,Cardiology,,,IS0042,Radiology,4,1,2647.98
330332659,Provider - 330332659,,,,19612,F,,IS0023,Hospital,,,IS0012,Non-PBM Drug,8,2,2644.42
330355728,Provider - 330355728,,,,44060,F,,A1,Skilled Nursing Facility (SNF),,,IS0043,Rehabilitation Therapies,20,1,2644.1
330333580,"MOORE, GILLIAN MD",,,,19611,P,,11,Internal medicine,,,IS0006,Cardiology,15,2,2637.79
330054322,Provider - 330054322,,,,04938,F,,IS0023,Hospital,,,IS0042,Radiology,14,3,2631.49
330207537,Provider - 330207537,,,,85062,F,,IS0023,Hospital,,,IS0027,Mental Health,3,1,2607
330202159,Provider - 330202159,,,,77356,F,,54,"Medical supply company (not included in 51, 52, 53)",,,IS0035,Other Supplies,18,1,2601
330345763,Provider - 330345763,,,,15237,F,,IS0023,Hospital,,,IS0042,Radiology,16,1,2575.3
330347210,Provider - 330347210,,,,16127,F,,IS0023,Hospital,,,IS0012,Non-PBM Drug,23,1,2557.25
330509533,Provider - 330509533,,,~NULL,,~NULL,,31,"Roentgenology, radiology",,,IS0042,Radiology,16,5,2548
330311597,Provider - 330311597,,,,33176,P,,16,Obstetrics/gynecology,,,IS0031,Obstetrics/Gynecology,1,1,2510.69
330454924,Provider - 330454924,,,~NULL,,~NULL,,20,Orthopedic surgery,,,IS0034,Orthopedics,3,2,2503.82
330559134,"KELLEY, DOUGLAS MD",,,,02114,P,,30,Diagnostic radiology,,,IS0042,Radiology,2,1,2469.47
330272661,Provider - 330272661,,,,33143,P,,05,Anesthesiology,,,IS0004,Anesthesia,7,3,2467.51
330544627,Provider - 330544627,,,,32891,P,,93,Emergency medicine,,,IS0014,Emergency Room,3,2,2460
330510677,Provider - 330510677,,,~NULL,,~NULL,,11,Internal medicine,,,IS0023,Hospital,12,5,2459.92
1023362100,"MERCY MEDICAL CENTER, INC.",,,,15905,F,,IS0023,Hospital,,,IS0042,Radiology,6,1,2455.75
330261388,Provider - 330261388,,,,03102,F,,01,General Practice,,,IS0019,Gastroenterology,1,1,2454.52
330544837,"MAGANA, BONNIE MD",,,,44307,F,,IS0023,Hospital,,,IS0041,Pulmonary,8,1,2452.28
1003996000,REGIONAL MEDICAL CENTER BOARD,,,,15001,F,,49,Ambulatory surgical center,,,IS0027,Mental Health,21,1,2420.6
330348747,Provider - 330348747,,,,16544,P,,05,Anesthesiology,,,IS0004,Anesthesia,2,1,2420
330294406,Provider - 330294406,,,~NULL,,~NULL,,37,Pediatric medicine,,,IS0037,Outpatient Care,29,7,2400.7
330513491,Provider - 330513491,,,,95405,F,,42,Certified nurse midwife,,,IS0031,Obstetrics/Gynecology,1,1,2400
330163313,Provider - 330163313,,,,85016,P,,24,Plastic and reconstructive surgery,,,IS0045,Surgery,6,1,2380.05
330075342,Provider - 330075342,,,,75284,F,,IS0023,Hospital,,,IS0043,Rehabilitation Therapies,2,1,2376
330544568,Provider - 330544568,,,,92262,F,,01,General Practice,,,IS0042,Radiology,3,1,2375.87
330307396,Provider - 330307396,,,~NULL,,~NULL,,11,Internal medicine,,,IS0023,Hospital,17,3,2361.25
330544216,Provider - 330544216,,,,33102,P,,88,Unknown supplier/provider specialty,,,IS0006,Cardiology,1,1,2357.4
330544211,Provider - 330544211,,,,33033,F,,IS0023,Hospital,,,IS0023,Hospital,2,1,2347.13
330294406,Provider - 330294406,,,~NULL,,~NULL,,37,Pediatric medicine,,,IS0024,Immunizations,24,2,2346.3
330544210,Provider - 330544210,,,,33143,F,,IS0023,Hospital,,,IS0004,Anesthesia,1,1,2344.4
1033135900,"CRAVENS MEDICAL CENTER, PLLC",,,~NULL,,~NULL,,IS0029,Neurology,,,IS0034,Orthopedics,6,2,2329.2
330351128,Provider - 330351128,,,,16602,F,,IS0023,Hospital,,,IS0013,Durable Medical Equipment,2,1,2324.07
330544775,Provider - 330544775,,,,44193,F,,IS0023,Hospital,,,IS0031,Obstetrics/Gynecology,2,1,2322
330553560,"ENNIS, VIMAL MD",,,1851461214,19170,P,,37,Pediatric medicine,,,IS0024,Immunizations,47,1,2319.18
330544840,"STONE, PETER MD",,,,44308,F,,IS0023,Hospital,,,IS0042,Radiology,5,1,2305.75
330555251,Provider - 330555251,,,1972557379,10512,F,,~INV,Value not defined,,,IS0023,Hospital,3,1,2294.59
330345712,Provider - 330345712,,,,16550,F,,IS0023,Hospital,,,IS0006,Cardiology,5,1,2275.76
330356095,Provider - 330356095,,,~NULL,,~NULL,,20,Orthopedic surgery,,,IS0037,Outpatient Care,12,5,2273.43
330115515,Provider - 330115515,,,,67201,F,,IS0023,Hospital,,,IS0042,Radiology,4,1,2270
330206465,Provider - 330206465,,,,67226,P,,IS0046,Urology,,,IS0046,Urology,6,1,2260.34
330488640,Provider - 330488640,,,~NULL,,~NULL,,IS0046,Urology,,,IS0046,Urology,3,1,2248.27
330296112,Provider - 330296112,,,,08730,P,,49,Ambulatory surgical center,,,IS0027,Mental Health,70,1,2236.27
330386506,Provider - 330386506,,,,45215,F,,72,Diagnostic laboratory,,,IS0026,Laboratory,292,1,2232.1
330339342,Provider - 330339342,,,,15108,P,,54,"Medical supply company (not included in 51, 52, 53)",,,IS0035,Other Supplies,39,1,2229
330048955,Provider - 330048955,,,,02241,F,,IS0023,Hospital,,,IS0026,Laboratory,24,2,2220.63
330031849,Provider - 330031849,,,,30353,F,,IS0023,Hospital,,,IS0033,Operating Room,1,1,2217.6
330075342,Provider - 330075342,,,,75284,F,,IS0023,Hospital,,,IS0019,Gastroenterology,1,1,2211.38
330294407,Provider - 330294407,,,~NULL,,~NULL,,37,Pediatric medicine,,,IS0037,Outpatient Care,20,4,2209.5
330415022,Provider - 330415022,,,,44101,P,,30,Diagnostic radiology,,,IS0042,Radiology,58,2,2208.95
330544615,Provider - 330544615,,,,33176,P,,IS0038,Pathology,,,IS0026,Laboratory,166,8,2205.28
330489409,Provider - 330489409,,,~NULL,,~NULL,,IS0038,Pathology,,,IS0026,Laboratory,176,14,2181.62
330544630,Provider - 330544630,,,,33197,P,,IS0006,Cardiology,,,IS0006,Cardiology,2,2,2175
330075342,Provider - 330075342,,,,75284,F,,IS0023,Hospital,,,IS0042,Radiology,6,1,2169
330488212,Provider - 330488212,,,~NULL,,~NULL,,05,Anesthesiology,,,IS0029,Neurology,3,3,2136.29
330090127,Provider - 330090127,,,,10016,F,,AC24,Extended Care Facility,,,IS0023,Hospital,1,1,2136
330400599,Provider - 330400599,,,,44112,F,,IS0023,Hospital,,,IS0028,Nephrology,16,1,2136
330553235,"SEXTON, KRIS MD",,,,33029,~NULL,,IS0023,Hospital,,,IS0043,Rehabilitation Therapies,35,1,2122.6
330345942,Provider - 330345942,,,,15243,F,,IS0023,Hospital,,,IS0035,Other Supplies,18,1,2121.26
330487948,Provider - 330487948,,,~NULL,,~NULL,,IS0023,Hospital,,,IS0006,Cardiology,1,1,2120.4
330507959,Provider - 330507959,,,~NULL,,~NULL,,IS0023,Hospital,,,IS0042,Radiology,2,2,2115.2
330258840,Provider - 330258840,,,,33134,P,,30,Diagnostic radiology,,,IS0042,Radiology,45,11,2106.32
330511913,Provider - 330511913,,,~NULL,,~NULL,,20,Orthopedic surgery,,,IS0030,Neurosurgery,1,1,2100
330261104,Provider - 330261104,,,,33173,P,,11,Internal medicine,,,IS0023,Hospital,13,4,2100
330544775,Provider - 330544775,,,,44193,F,,IS0023,Hospital,,,IS0023,Hospital,3,1,2075.25
330492526,Provider - 330492526,,,~NULL,,~NULL,,26,Psychiatry,,,IS0027,Mental Health,31,1,2070.49
1518003300,"UNITED HEALTH SERVICES HOSPITALS, INC.",,,,67201,P,,16,Obstetrics/gynecology,,,IS0031,Obstetrics/Gynecology,4,2,2069.73
330544209,Provider - 330544209,,,,33176,F,,IS0023,Hospital,,,IS0019,Gastroenterology,1,1,2050.41
330544286,Provider - 330544286,,,1316917198,40509,F,,~INV,Value not defined,,,IS0023,Hospital,1,1,2044.44
330075342,Provider - 330075342,,,,75284,F,,IS0023,Hospital,,,IS0033,Operating Room,1,1,2042.15
330488018,Provider - 330488018,,,~NULL,,~NULL,,05,Anesthesiology,,,IS0004,Anesthesia,8,4,2040.19
330492568,Provider - 330492568,,,~NULL,,~NULL,,IS0023,Hospital,,,IS0038,Pathology,1,1,2036.8
330313497,Provider - 330313497,,,,33173,F,,A1,Skilled Nursing Facility (SNF),,,IS0044,Skilled Nursing Facility,1,1,2030
